year,단지명,sumID,유형별,국민임대,공공임대,영구임대,행복주택,임대료,버스추정교통량,승용차추정교통량,대중교통접근성_상,대중교통접근성_중,대중교통접근성_하,생활서비스형상권,소매외식형상권,이동여가형상권,pop_20g_pop,pop_30g_pop,pop_40g_pop,pop_50g_pop,pop_60g_pop,pop_70g_pop,pop_80g_pop,pop_90g_pop,pop_100g_pop,공유차량 이용건수,blck_nm,lon,lat
2022,하남미사 17단지,Q9,국민임대,1,0,0,0,260000,1338055.347,1531264.0,0,0,1,54,911,151,216.0,551.0,543.0,432.0,614.0,424.0,129.0,12.0,0,1916,하남미사 17단지,127.1812513190973,37.56522453084629
2022,하남미사 17단지,Q9,국민임대,1,0,0,0,260000,1338055.347,1531264.0,0,0,1,54,911,151,216.0,551.0,543.0,432.0,614.0,424.0,129.0,12.0,0,1916,하남미사 17단지,127.1812513190973,37.56522453084629
2022,하남미사 17단지,Q9,국민임대,1,0,0,0,210000,1338055.347,1531264.0,0,0,1,43,911,151,216.0,551.0,543.0,432.0,614.0,424.0,129.0,12.0,0,1916,하남미사 17단지,127.1812513190973,37.56522453084629
2022,하남미사 17단지,Q9,국민임대,1,0,0,0,210000,1338055.347,1531264.0,0,0,1,43,911,151,216.0,551.0,543.0,432.0,614.0,424.0,129.0,12.0,0,1916,하남미사 17단지,127.1812513190973,37.56522453084629
2022,(NHF제4호)하남미사A4,Q10,공공임대,0,1,0,0,760000,1979998.668,2250956.0,0,0,1,43,570,93,228.0,316.0,811.0,352.0,326.0,160.0,7.0,0.0,0,722,(NHF제4호)하남미사A4,127.1806862125006,37.57270894203898
2022,(NHF제4호)하남미사A4,Q10,공공임대,0,1,0,0,760000,1979998.668,2250956.0,0,0,1,43,570,93,228.0,316.0,811.0,352.0,326.0,160.0,7.0,0.0,0,722,(NHF제4호)하남미사A4,127.1806862125006,37.57270894203898
2022,(NHF제4호)하남미사A4,Q10,공공임대,0,1,0,0,500000,1979998.668,2250956.0,0,0,1,114,570,93,228.0,316.0,811.0,352.0,326.0,160.0,7.0,0.0,0,722,(NHF제4호)하남미사A4,127.1806862125006,37.57270894203898
2022,(NHF제4호)하남미사A4,Q10,공공임대,0,1,0,0,500000,1979998.668,2250956.0,0,0,1,114,570,93,228.0,316.0,811.0,352.0,326.0,160.0,7.0,0.0,0,722,(NHF제4호)하남미사A4,127.1806862125006,37.57270894203898
2022,미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0,1,0,0,750000,2064689.478,2782352.0,0,0,1,114,1116,191,199.0,286.0,687.0,290.0,249.0,159.0,16.0,0.0,0,202,미사강변도시 A24블록 10년 공임리츠,127.19271495588944,37.55956970350168
2022,미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0,1,0,0,750000,2064689.478,2782352.0,0,0,1,114,1116,191,199.0,286.0,687.0,290.0,249.0,159.0,16.0,0.0,0,202,미사강변도시 A24블록 10년 공임리츠,127.19271495588944,37.55956970350168
2022,미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0,1,0,0,500000,2064689.478,2782352.0,0,0,1,130,1116,191,199.0,286.0,687.0,290.0,249.0,159.0,16.0,0.0,0,202,미사강변도시 A24블록 10년 공임리츠,127.19271495588944,37.55956970350168
2022,미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0,1,0,0,500000,2064689.478,2782352.0,0,0,1,130,1116,191,199.0,286.0,687.0,290.0,249.0,159.0,16.0,0.0,0,202,미사강변도시 A24블록 10년 공임리츠,127.19271495588944,37.55956970350168
2022,미사강변도시 A25블록 10년 공임리츠,Q12,공공임대,0,1,0,0,760000,2042613.566,2974226.0,0,1,0,81,1123,174,173.0,296.0,714.0,258.0,189.0,87.0,7.0,0.0,0,406,미사강변도시 A25블록 10년 공임리츠,127.19249839432958,37.55771019521943
2022,하남미사 A14블록,Q13,국민임대,1,0,0,0,240000,1953055.459,3152838.0,0,0,1,81,1014,151,161.0,387.0,405.0,379.0,478.0,340.0,107.0,0.0,0,571,하남미사 A14블록,127.19056215109411,37.57125390235706
2022,하남미사 A14블록,Q13,국민임대,1,0,0,0,240000,1953055.459,3152838.0,0,0,1,81,1014,151,161.0,387.0,405.0,379.0,478.0,340.0,107.0,0.0,0,571,하남미사 A14블록,127.19056215109411,37.57125390235706
2022,하남미사 A14블록,Q13,국민임대,1,0,0,0,160000,1953055.459,3152838.0,0,0,1,99,1014,151,161.0,387.0,405.0,379.0,478.0,340.0,107.0,0.0,0,571,하남미사 A14블록,127.19056215109411,37.57125390235706
2022,하남미사 A14블록,Q13,국민임대,1,0,0,0,160000,1953055.459,3152838.0,0,0,1,99,1014,151,161.0,387.0,405.0,379.0,478.0,340.0,107.0,0.0,0,571,하남미사 A14블록,127.19056215109411,37.57125390235706
2022,하남미사 C3BL 행복주택,Q14,행복주택,0,0,0,1,160000,1604555.752,2963551.0,0,1,0,99,1081,183,368.0,1401.0,371.0,73.0,27.0,127.0,27.0,0.0,0,1582,하남미사 C3BL 행복주택,127.1969568167592,37.56348890456289
2022,하남미사 C3BL 행복주택,Q14,행복주택,0,0,0,1,160000,1604555.752,2963551.0,0,1,0,99,1081,183,368.0,1401.0,371.0,73.0,27.0,127.0,27.0,0.0,0,1582,하남미사 C3BL 행복주택,127.1969568167592,37.56348890456289
2022,하남미사 C3BL 행복주택,Q14,행복주택,0,0,0,1,290000,1604555.752,2963551.0,0,1,0,35,1081,183,368.0,1401.0,371.0,73.0,27.0,127.0,27.0,0.0,0,1582,하남미사 C3BL 행복주택,127.1969568167592,37.56348890456289
2022,하남미사 C3BL 행복주택,Q14,행복주택,0,0,0,1,290000,1604555.752,2963551.0,0,1,0,35,1081,183,368.0,1401.0,371.0,73.0,27.0,127.0,27.0,0.0,0,1582,하남미사 C3BL 행복주택,127.1969568167592,37.56348890456289
2022,"하남감일 10단지(10년, 분납)B5블록",Q15,공공임대,0,1,0,0,730000,976443.2988,1069511.0,0,1,0,51,168,70,136.0,395.0,534.0,228.0,227.0,80.0,6.0,0.0,0,262,"하남감일 10단지(10년, 분납)B5블록",127.16171561534672,37.50845749292075
2022,하남감일 1단지(10년공임)A1블록,Q16,공공임대,0,1,0,0,550000,1678566.805,2556386.0,0,0,1,51,193,69,126.0,229.0,362.0,205.0,241.0,117.0,9.0,0.0,0,853,하남감일 1단지(10년공임)A1블록,127.1507072528768,37.5068996375275
2022,감일 포엠포레아파트,Q17,공공임대,0,1,0,0,520000,1126581.727,1265901.0,1,0,0,66,217,71,120.0,516.0,406.0,257.0,332.0,216.0,77.0,7.0,0,366,감일 포엠포레아파트,127.16202554576368,37.512135958902135
2022,하남감일 6단지(행복주택)A6블록,Q18,행복주택,0,0,0,1,150000,1443920.974,1804492.0,1,0,0,66,230,72,131.0,490.0,75.0,0.0,34.0,47.0,0.0,0.0,0,733,하남감일 6단지(행복주택)A6블록,127.1600562516453,37.51247791325528
2022,하남감일 6단지(행복주택)A6블록,Q18,행복주택,0,0,0,1,150000,1443920.974,1804492.0,1,0,0,66,230,72,131.0,490.0,75.0,0.0,34.0,47.0,0.0,0.0,0,733,하남감일 6단지(행복주택)A6블록,127.1600562516453,37.51247791325528
2022,하남감일 6단지(행복주택)A6블록,Q18,행복주택,0,0,0,1,240000,1443920.974,1804492.0,1,0,0,92,230,72,131.0,490.0,75.0,0.0,34.0,47.0,0.0,0.0,0,733,하남감일 6단지(행복주택)A6블록,127.1600562516453,37.51247791325528
2022,하남감일 6단지(행복주택)A6블록,Q18,행복주택,0,0,0,1,240000,1443920.974,1804492.0,1,0,0,92,230,72,131.0,490.0,75.0,0.0,34.0,47.0,0.0,0.0,0,733,하남감일 6단지(행복주택)A6블록,127.1600562516453,37.51247791325528
2022,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,160000,741259.798,807476.0,0,0,1,92,376,132,29.297788,49.017453,45.07352,55.215062,112.120381,80.005498,30.424626,0.0,0,819,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2022,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,160000,741259.798,807476.0,0,0,1,92,376,132,29.297788,49.017453,45.07352,55.215062,112.120381,80.005498,30.424626,0.0,0,819,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2022,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,160000,741259.798,807476.0,0,0,1,92,376,132,29.297788,49.017453,45.07352,55.215062,112.120381,80.005498,30.424626,0.0,0,819,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2022,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,240000,741259.798,807476.0,0,0,1,92,376,132,29.297788,49.017453,45.07352,55.215062,112.120381,80.005498,30.424626,0.0,0,819,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2022,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,240000,741259.798,807476.0,0,0,1,92,376,132,29.297788,49.017453,45.07352,55.215062,112.120381,80.005498,30.424626,0.0,0,819,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2022,"하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1,0,0,0,240000,741259.798,807476.0,0,0,1,92,376,132,29.297788,49.017453,45.07352,55.215062,112.120381,80.005498,30.424626,0.0,0,819,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2022,"하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0,0,1,0,70000,741259.798,807476.0,0,0,1,69,376,132,22.702212,37.982547,34.92648,42.784938,86.879619,61.994502,23.575374,0.0,0,819,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2022,"하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0,0,1,0,70000,741259.798,807476.0,0,0,1,69,376,132,22.702212,37.982547,34.92648,42.784938,86.879619,61.994502,23.575374,0.0,0,819,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2022,"하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0,0,1,0,70000,741259.798,807476.0,0,0,1,69,376,132,22.702212,37.982547,34.92648,42.784938,86.879619,61.994502,23.575374,0.0,0,819,"하남감일 8단지(국민, 영구)A3블록",127.1634532964404,37.51163825871581
2023,화성동탄7-2(1-5)(7단지 능동),Z49,국민임대,1,0,0,0,210000,72823.303,2332471.953,1,0,0,181,847,333,183.0,165.0,258.0,248.0,177.0,116.0,69.0,0.0,0,393,화성동탄7-2(1-5)(7단지 능동),127.06112783617262,37.21126821107472
2023,화성동탄5-2(4-6)(5단지 새강),Z50,국민임대,1,0,0,0,200000,58708.73975,1583714.475,0,1,0,147,576,338,307.0,294.0,534.0,470.0,379.0,276.0,101.0,0.0,0,513,화성동탄5-2(4-6)(5단지 새강),127.06917850910293,37.19352199242703
2023,화성봉담(2단지 동화)(국임),Z38,국민임대,1,0,0,0,160000,17583.70069,581933.3874,0,1,0,129,473,168,138.0,136.0,273.0,279.0,281.0,162.0,80.0,12.0,0,186,화성봉담(2단지 동화)(국임),126.96073759786272,37.21866582016575
2023,화성향남(6단지 한우물)(국임),Z27,국민임대,1,0,0,0,160000,37226.07971,740597.0809,0,1,0,109,725,236,249.0,267.0,456.0,391.0,304.0,173.0,59.0,0.0,0,35,화성향남(6단지 한우물)(국임),126.91848914458268,37.124146320662334
2023,화성향남(6단지 한우물)(국임),Z27,국민임대,1,0,0,0,160000,37226.07971,740597.0809,0,1,0,109,725,236,249.0,267.0,456.0,391.0,304.0,173.0,59.0,0.0,0,35,화성향남(6단지 한우물)(국임),126.91848914458268,37.124146320662334
2023,화성향남(6단지 한우물)(국임),Z27,국민임대,1,0,0,0,80000,37226.07971,740597.0809,0,1,0,109,725,236,249.0,267.0,456.0,391.0,304.0,173.0,59.0,0.0,0,35,화성향남(6단지 한우물)(국임),126.91848914458268,37.124146320662334
2023,화성향남(6단지 한우물)(국임),Z27,국민임대,1,0,0,0,80000,37226.07971,740597.0809,0,1,0,109,725,236,249.0,267.0,456.0,391.0,304.0,173.0,59.0,0.0,0,35,화성향남(6단지 한우물)(국임),126.91848914458268,37.124146320662334
2023,화성동탄2 A24블럭(4단지)(국임/영구),Z54,국민임대,1,0,0,0,310000,29076.38707,1335050.755,1,0,0,106,844,372,112.40423999999999,310.55274,273.80519999999996,244.9836,296.14194,224.08793999999997,103.03721999999999,9.36702,0,612,화성동탄2 A24블럭(4단지)(국임/영구),127.12159671867512,37.206008562740415
2023,화성동탄2 A24블럭(4단지)(국임/영구),Z54,국민임대,1,0,0,0,310000,29076.38707,1335050.755,1,0,0,106,844,372,112.40423999999999,310.55274,273.80519999999996,244.9836,296.14194,224.08793999999997,103.03721999999999,9.36702,0,612,화성동탄2 A24블럭(4단지)(국임/영구),127.12159671867512,37.206008562740415
2023,화성동탄2 A24블럭(4단지)(국임/영구),Z54,국민임대,1,0,0,0,310000,29076.38707,1335050.755,1,0,0,106,844,372,112.40423999999999,310.55274,273.80519999999996,244.9836,296.14194,224.08793999999997,103.03721999999999,9.36702,0,612,화성동탄2 A24블럭(4단지)(국임/영구),127.12159671867512,37.206008562740415
2023,화성동탄2 A24블럭(4단지)(국임/영구),Z54,국민임대,1,0,0,0,240000,29076.38707,1335050.755,1,0,0,106,844,372,112.40423999999999,310.55274,273.80519999999996,244.9836,296.14194,224.08793999999997,103.03721999999999,9.36702,0,612,화성동탄2 A24블럭(4단지)(국임/영구),127.12159671867512,37.206008562740415
2023,화성동탄2 A24블럭(4단지)(국임/영구),Z54,국민임대,1,0,0,0,240000,29076.38707,1335050.755,1,0,0,106,844,372,112.40423999999999,310.55274,273.80519999999996,244.9836,296.14194,224.08793999999997,103.03721999999999,9.36702,0,612,화성동탄2 A24블럭(4단지)(국임/영구),127.12159671867512,37.206008562740415
2023,화성동탄2 A24블럭(4단지)(국임/영구),Z54,국민임대,1,0,0,0,240000,29076.38707,1335050.755,1,0,0,106,844,372,112.40423999999999,310.55274,273.80519999999996,244.9836,296.14194,224.08793999999997,103.03721999999999,9.36702,0,612,화성동탄2 A24블럭(4단지)(국임/영구),127.12159671867512,37.206008562740415
2023,화성동탄2 A24블럭(4단지)(국임/영구),Z54,영구임대,0,0,1,0,70000,29076.38707,1335050.755,1,0,0,106,844,372,43.595760000000006,120.44726000000001,106.19480000000001,95.01640000000002,114.85806000000002,86.91206000000001,39.96278000000001,3.6329800000000008,0,612,화성동탄2 A24블럭(4단지)(국임/영구),127.12159671867512,37.206008562740415
2023,화성동탄2 A24블럭(4단지)(국임/영구),Z54,영구임대,0,0,1,0,70000,29076.38707,1335050.755,1,0,0,106,844,372,43.595760000000006,120.44726000000001,106.19480000000001,95.01640000000002,114.85806000000002,86.91206000000001,39.96278000000001,3.6329800000000008,0,612,화성동탄2 A24블럭(4단지)(국임/영구),127.12159671867512,37.206008562740415
2023,화성동탄2 A24블럭(4단지)(국임/영구),Z54,영구임대,0,0,1,0,70000,29076.38707,1335050.755,1,0,0,106,844,372,43.595760000000006,120.44726000000001,106.19480000000001,95.01640000000002,114.85806000000002,86.91206000000001,39.96278000000001,3.6329800000000008,0,612,화성동탄2 A24블럭(4단지)(국임/영구),127.12159671867512,37.206008562740415
2023,화성동탄2 A65블럭(26단지 레이크빌),Z69,공공임대,0,1,0,0,700000,29283.10549,787922.2546,0,0,1,41,402,117,211.0,305.0,594.0,346.0,244.0,87.0,0.0,0.0,0,176,화성동탄2 A65블럭(26단지 레이크빌),127.10363603424877,37.176328174895865
2023,화성향남2(5단지 서봉)(국임),Z24,국민임대,1,0,0,0,240000,19616.74867,842086.5993,0,1,0,42,341,74,158.0,416.0,396.0,247.0,181.0,78.0,36.0,0.0,0,112,화성향남2(5단지 서봉)(국임),126.90622137455452,37.11549960103785
2023,화성향남2(5단지 서봉)(국임),Z24,국민임대,1,0,0,0,240000,19616.74867,842086.5993,0,1,0,42,341,74,158.0,416.0,396.0,247.0,181.0,78.0,36.0,0.0,0,112,화성향남2(5단지 서봉)(국임),126.90622137455452,37.11549960103785
2023,화성향남2(5단지 서봉)(국임),Z24,국민임대,1,0,0,0,160000,19616.74867,842086.5993,0,1,0,42,341,74,158.0,416.0,396.0,247.0,181.0,78.0,36.0,0.0,0,112,화성향남2(5단지 서봉)(국임),126.90622137455452,37.11549960103785
2023,화성향남2(5단지 서봉)(국임),Z24,국민임대,1,0,0,0,160000,19616.74867,842086.5993,0,1,0,42,341,74,158.0,416.0,396.0,247.0,181.0,78.0,36.0,0.0,0,112,화성향남2(5단지 서봉)(국임),126.90622137455452,37.11549960103785
2023,(NHF제3호)화성동탄2 A50블럭(22단지 르파비스),Z70,공공임대,0,1,0,0,690000,31248.01738,661204.4935,1,0,0,34,145,115,162.0,471.0,478.0,245.0,210.0,48.0,6.0,0.0,0,383,(NHF제3호)화성동탄2 A50블럭(22단지 르파비스),127.12640625930578,37.18369051479117
2023,(NHF제3호)화성동탄2 A50블럭(22단지 르파비스),Z70,공공임대,0,1,0,0,690000,31248.01738,661204.4935,1,0,0,34,145,115,162.0,471.0,478.0,245.0,210.0,48.0,6.0,0.0,0,383,(NHF제3호)화성동탄2 A50블럭(22단지 르파비스),127.12640625930578,37.18369051479117
2023,(NHF제3호)화성동탄2 A50블럭(22단지 르파비스),Z70,공공임대,0,1,0,0,450000,31248.01738,661204.4935,1,0,0,34,145,115,162.0,471.0,478.0,245.0,210.0,48.0,6.0,0.0,0,383,(NHF제3호)화성동탄2 A50블럭(22단지 르파비스),127.12640625930578,37.18369051479117
2023,(NHF제3호)화성동탄2 A50블럭(22단지 르파비스),Z70,공공임대,0,1,0,0,450000,31248.01738,661204.4935,1,0,0,34,145,115,162.0,471.0,478.0,245.0,210.0,48.0,6.0,0.0,0,383,(NHF제3호)화성동탄2 A50블럭(22단지 르파비스),127.12640625930578,37.18369051479117
2023,(NHF제3호)화성동탄2 A69블럭(24단지 스타힐스),Z65,공공임대,0,1,0,0,690000,35587.67962,851835.9091,0,1,0,44,391,195,194.0,397.0,653.0,305.0,172.0,44.0,0.0,0.0,0,431,(NHF제3호)화성동탄2 A69블럭(24단지 스타힐스),127.1181879835962,37.17306946117509
2023,화성남양뉴타운(LH9단지)(국임),Z31,국민임대,1,0,0,0,250000,12994.75968,477272.0248,1,0,0,55,325,48,61.0,149.0,167.0,142.0,191.0,91.0,12.0,0.0,0,95,화성남양뉴타운(LH9단지)(국임),126.83389536488892,37.20902784398266
2023,화성남양뉴타운(LH9단지)(국임),Z31,국민임대,1,0,0,0,250000,12994.75968,477272.0248,1,0,0,55,325,48,61.0,149.0,167.0,142.0,191.0,91.0,12.0,0.0,0,95,화성남양뉴타운(LH9단지)(국임),126.83389536488892,37.20902784398266
2023,화성남양뉴타운(LH9단지)(국임),Z31,국민임대,1,0,0,0,150000,12994.75968,477272.0248,1,0,0,55,325,48,61.0,149.0,167.0,142.0,191.0,91.0,12.0,0.0,0,95,화성남양뉴타운(LH9단지)(국임),126.83389536488892,37.20902784398266
2023,화성남양뉴타운(LH9단지)(국임),Z31,국민임대,1,0,0,0,150000,12994.75968,477272.0248,1,0,0,55,325,48,61.0,149.0,167.0,142.0,191.0,91.0,12.0,0.0,0,95,화성남양뉴타운(LH9단지)(국임),126.83389536488892,37.20902784398266
2023,화성동탄2 C26블럭(26단지)(행복),Z14,행복주택,0,0,0,1,120000,74953.55897,2486454.549,0,0,1,35,199,66,186.0,336.0,15.0,8.0,0.0,14.0,0.0,0.0,0,193,화성동탄2 C26블럭(26단지)(행복),127.09138249064644,37.185810629208376
2023,화성동탄2 C26블럭(26단지)(행복),Z14,행복주택,0,0,0,1,120000,74953.55897,2486454.549,0,0,1,35,199,66,186.0,336.0,15.0,8.0,0.0,14.0,0.0,0.0,0,193,화성동탄2 C26블럭(26단지)(행복),127.09138249064644,37.185810629208376
2023,화성동탄2 C26블럭(26단지)(행복),Z14,행복주택,0,0,0,1,230000,74953.55897,2486454.549,0,0,1,35,199,66,186.0,336.0,15.0,8.0,0.0,14.0,0.0,0.0,0,193,화성동탄2 C26블럭(26단지)(행복),127.09138249064644,37.185810629208376
2023,화성동탄2 C26블럭(26단지)(행복),Z14,행복주택,0,0,0,1,230000,74953.55897,2486454.549,0,0,1,35,199,66,186.0,336.0,15.0,8.0,0.0,14.0,0.0,0.0,0,193,화성동탄2 C26블럭(26단지)(행복),127.09138249064644,37.185810629208376
2023,화성봉담2(LH3단지)(국임),Z34,국민임대,1,0,0,0,150000,30972.05385,1155856.133,0,0,1,83,463,121,187.0,235.0,279.0,363.0,397.0,321.0,83.0,0.0,0,389,화성봉담2(LH3단지)(국임),126.95216236841328,37.22511370196941
2023,화성봉담2(LH3단지)(국임),Z34,국민임대,1,0,0,0,150000,30972.05385,1155856.133,0,0,1,83,463,121,187.0,235.0,279.0,363.0,397.0,321.0,83.0,0.0,0,389,화성봉담2(LH3단지)(국임),126.95216236841328,37.22511370196941
2023,화성봉담2(LH3단지)(국임),Z34,국민임대,1,0,0,0,230000,30972.05385,1155856.133,0,0,1,83,463,121,187.0,235.0,279.0,363.0,397.0,321.0,83.0,0.0,0,389,화성봉담2(LH3단지)(국임),126.95216236841328,37.22511370196941
2023,화성봉담2(LH3단지)(국임),Z34,국민임대,1,0,0,0,230000,30972.05385,1155856.133,0,0,1,83,463,121,187.0,235.0,279.0,363.0,397.0,321.0,83.0,0.0,0,389,화성봉담2(LH3단지)(국임),126.95216236841328,37.22511370196941
2023,화성봉담2(LH2단지)(국임),Z35,국민임대,1,0,0,0,150000,21281.36859,655031.0416,1,0,0,68,372,106,145.0,271.0,285.0,273.0,271.0,154.0,22.0,0.0,0,303,화성봉담2(LH2단지)(국임),126.94385201364334,37.22174695633284
2023,화성봉담2(LH2단지)(국임),Z35,국민임대,1,0,0,0,150000,21281.36859,655031.0416,1,0,0,68,372,106,145.0,271.0,285.0,273.0,271.0,154.0,22.0,0.0,0,303,화성봉담2(LH2단지)(국임),126.94385201364334,37.22174695633284
2023,화성봉담2(LH2단지)(국임),Z35,국민임대,1,0,0,0,230000,21281.36859,655031.0416,1,0,0,68,372,106,145.0,271.0,285.0,273.0,271.0,154.0,22.0,0.0,0,303,화성봉담2(LH2단지)(국임),126.94385201364334,37.22174695633284
2023,화성봉담2(LH2단지)(국임),Z35,국민임대,1,0,0,0,230000,21281.36859,655031.0416,1,0,0,68,372,106,145.0,271.0,285.0,273.0,271.0,154.0,22.0,0.0,0,303,화성봉담2(LH2단지)(국임),126.94385201364334,37.22174695633284
2023,(NHF제8호)화성동탄2 A48블럭(22단지 경남아너스빌),Z71,공공임대,0,1,0,0,670000,24192.55636,525634.0542,1,0,0,26,137,118,203.0,527.0,744.0,411.0,293.0,92.0,19.0,0.0,0,359,(NHF제8호)화성동탄2 A48블럭(22단지 경남아너스빌),127.12744277544502,37.1863544034649
2023,(NHF제8호)화성동탄2 A48블럭(22단지 경남아너스빌),Z71,공공임대,0,1,0,0,670000,24192.55636,525634.0542,1,0,0,26,137,118,203.0,527.0,744.0,411.0,293.0,92.0,19.0,0.0,0,359,(NHF제8호)화성동탄2 A48블럭(22단지 경남아너스빌),127.12744277544502,37.1863544034649
2023,(NHF제8호)화성동탄2 A48블럭(22단지 경남아너스빌),Z71,공공임대,0,1,0,0,460000,24192.55636,525634.0542,1,0,0,26,137,118,203.0,527.0,744.0,411.0,293.0,92.0,19.0,0.0,0,359,(NHF제8호)화성동탄2 A48블럭(22단지 경남아너스빌),127.12744277544502,37.1863544034649
2023,(NHF제8호)화성동탄2 A48블럭(22단지 경남아너스빌),Z71,공공임대,0,1,0,0,460000,24192.55636,525634.0542,1,0,0,26,137,118,203.0,527.0,744.0,411.0,293.0,92.0,19.0,0.0,0,359,(NHF제8호)화성동탄2 A48블럭(22단지 경남아너스빌),127.12744277544502,37.1863544034649
2023,화성동탄2 A6블럭(1단지)(국민),Z51,국민임대,1,0,0,0,150000,5753.899313,238479.0416,1,0,0,23,157,78,68.0,214.0,186.0,162.0,161.0,102.0,45.0,0.0,0,50,화성동탄2 A6블럭(1단지)(국민),127.1151604984168,37.21752896396176
2023,화성동탄2 A6블럭(1단지)(국민),Z51,국민임대,1,0,0,0,150000,5753.899313,238479.0416,1,0,0,23,157,78,68.0,214.0,186.0,162.0,161.0,102.0,45.0,0.0,0,50,화성동탄2 A6블럭(1단지)(국민),127.1151604984168,37.21752896396176
2023,화성동탄2 A6블럭(1단지)(국민),Z51,국민임대,1,0,0,0,230000,5753.899313,238479.0416,1,0,0,23,157,78,68.0,214.0,186.0,162.0,161.0,102.0,45.0,0.0,0,50,화성동탄2 A6블럭(1단지)(국민),127.1151604984168,37.21752896396176
2023,화성동탄2 A6블럭(1단지)(국민),Z51,국민임대,1,0,0,0,230000,5753.899313,238479.0416,1,0,0,23,157,78,68.0,214.0,186.0,162.0,161.0,102.0,45.0,0.0,0,50,화성동탄2 A6블럭(1단지)(국민),127.1151604984168,37.21752896396176
2023,(NHF제10호)화성동탄2 A83블럭(28단지 엘크루),Z62,공공임대,0,1,0,0,450000,23090.71552,724153.6845,0,0,1,32,126,79,151.0,446.0,472.0,263.0,198.0,41.0,0.0,0.0,0,380,(NHF제10호)화성동탄2 A83블럭(28단지 엘크루),127.09405138517886,37.16197945258353
2023,(NHF제10호)화성동탄2 A83블럭(28단지 엘크루),Z62,공공임대,0,1,0,0,450000,23090.71552,724153.6845,0,0,1,32,126,79,151.0,446.0,472.0,263.0,198.0,41.0,0.0,0.0,0,380,(NHF제10호)화성동탄2 A83블럭(28단지 엘크루),127.09405138517886,37.16197945258353
2023,(NHF제10호)화성동탄2 A83블럭(28단지 엘크루),Z62,공공임대,0,1,0,0,680000,23090.71552,724153.6845,0,0,1,32,126,79,151.0,446.0,472.0,263.0,198.0,41.0,0.0,0.0,0,380,(NHF제10호)화성동탄2 A83블럭(28단지 엘크루),127.09405138517886,37.16197945258353
2023,(NHF제10호)화성동탄2 A83블럭(28단지 엘크루),Z62,공공임대,0,1,0,0,680000,23090.71552,724153.6845,0,0,1,32,126,79,151.0,446.0,472.0,263.0,198.0,41.0,0.0,0.0,0,380,(NHF제10호)화성동탄2 A83블럭(28단지 엘크루),127.09405138517886,37.16197945258353
2023,"화성봉담2(LH4단지)(행복,임대상가)",Z10,행복주택,0,0,0,1,90000,19569.76263,808916.5467,0,0,1,87,332,103,127.0,247.0,46.0,0.0,0.0,6.0,0.0,0.0,0,297,"화성봉담2(LH4단지)(행복,임대상가)",126.95125788128516,37.22901327183224
2023,"화성봉담2(LH4단지)(행복,임대상가)",Z10,행복주택,0,0,0,1,90000,19569.76263,808916.5467,0,0,1,87,332,103,127.0,247.0,46.0,0.0,0.0,6.0,0.0,0.0,0,297,"화성봉담2(LH4단지)(행복,임대상가)",126.95125788128516,37.22901327183224
2023,"화성봉담2(LH4단지)(행복,임대상가)",Z10,행복주택,0,0,0,1,170000,19569.76263,808916.5467,0,0,1,87,332,103,127.0,247.0,46.0,0.0,0.0,6.0,0.0,0.0,0,297,"화성봉담2(LH4단지)(행복,임대상가)",126.95125788128516,37.22901327183224
2023,"화성봉담2(LH4단지)(행복,임대상가)",Z10,행복주택,0,0,0,1,170000,19569.76263,808916.5467,0,0,1,87,332,103,127.0,247.0,46.0,0.0,0.0,6.0,0.0,0.0,0,297,"화성봉담2(LH4단지)(행복,임대상가)",126.95125788128516,37.22901327183224
2023,(NHF제12호)화성동탄2 A63블럭(23단지 센트럴써밋),Z66,공공임대,0,1,0,0,460000,31917.06005,682245.0436,0,0,1,39,254,156,83.0,457.0,269.0,153.0,146.0,32.0,0.0,0.0,0,625,(NHF제12호)화성동탄2 A63블럭(23단지 센트럴써밋),127.12351804383636,37.17570625725826
