단지명,sumID,유형별,국민임대,공공임대,영구임대,행복주택,임대료,버스추정교통량,승용차추정교통량,대중교통접근성_상,대중교통접근성_중,대중교통접근성_하,생활서비스형상권,소매외식형상권,이동여가형상권,m_20g_pop,w_20g_pop,m_30-60g_pop,w_30-60g_pop,m_70-g_pop,w_70-g_pop,공유차량 이용건수,lon,lat
2022 하남미사 17단지,Q9,국민임대,1.0,0.0,0.0,0.0,260000.0,1338055.0,1531264.0,0.0,0.0,1.0,54.0,911.0,151.0,97.0,102.0,969.0,988.0,227.0,284.0,1916.0,127.1812513190973,37.56522453084629
2022 하남미사 17단지,Q9,국민임대,1.0,0.0,0.0,0.0,260000.0,1338055.0,1531264.0,0.0,0.0,1.0,54.0,911.0,151.0,97.0,102.0,969.0,988.0,227.0,284.0,1916.0,127.1812513190973,37.56522453084629
2022 하남미사 17단지,Q9,국민임대,1.0,0.0,0.0,0.0,210000.0,1338055.0,1531264.0,0.0,0.0,1.0,43.0,911.0,151.0,97.0,102.0,969.0,988.0,227.0,284.0,1916.0,127.1812513190973,37.56522453084629
2022 하남미사 17단지,Q9,국민임대,1.0,0.0,0.0,0.0,210000.0,1338055.0,1531264.0,0.0,0.0,1.0,43.0,911.0,151.0,97.0,102.0,969.0,988.0,227.0,284.0,1916.0,127.1812513190973,37.56522453084629
2022 (NHF제4호)하남미사A4,Q10,공공임대,0.0,1.0,0.0,0.0,760000.0,1979999.0,2250956.0,0.0,0.0,1.0,43.0,570.0,93.0,102.0,103.0,791.0,808.0,72.0,77.0,722.0,127.1806862125006,37.57270894203898
2022 (NHF제4호)하남미사A4,Q10,공공임대,0.0,1.0,0.0,0.0,760000.0,1979999.0,2250956.0,0.0,0.0,1.0,43.0,570.0,93.0,102.0,103.0,791.0,808.0,72.0,77.0,722.0,127.1806862125006,37.57270894203898
2022 (NHF제4호)하남미사A4,Q10,공공임대,0.0,1.0,0.0,0.0,500000.0,1979999.0,2250956.0,0.0,0.0,1.0,114.0,570.0,93.0,102.0,103.0,791.0,808.0,72.0,77.0,722.0,127.1806862125006,37.57270894203898
2022 (NHF제4호)하남미사A4,Q10,공공임대,0.0,1.0,0.0,0.0,500000.0,1979999.0,2250956.0,0.0,0.0,1.0,114.0,570.0,93.0,102.0,103.0,791.0,808.0,72.0,77.0,722.0,127.1806862125006,37.57270894203898
2022 미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0.0,1.0,0.0,0.0,750000.0,2064689.0,2782352.0,0.0,0.0,1.0,114.0,1116.0,191.0,101.0,98.0,732.0,780.0,87.0,88.0,202.0,127.19271495588944,37.55956970350168
2022 미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0.0,1.0,0.0,0.0,750000.0,2064689.0,2782352.0,0.0,0.0,1.0,114.0,1116.0,191.0,101.0,98.0,732.0,780.0,87.0,88.0,202.0,127.19271495588944,37.55956970350168
2022 미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0.0,1.0,0.0,0.0,500000.0,2064689.0,2782352.0,0.0,0.0,1.0,130.0,1116.0,191.0,101.0,98.0,732.0,780.0,87.0,88.0,202.0,127.19271495588944,37.55956970350168
2022 미사강변도시 A24블록 10년 공임리츠,Q11,공공임대,0.0,1.0,0.0,0.0,500000.0,2064689.0,2782352.0,0.0,0.0,1.0,130.0,1116.0,191.0,101.0,98.0,732.0,780.0,87.0,88.0,202.0,127.19271495588944,37.55956970350168
2022 미사강변도시 A25블록 10년 공임리츠,Q12,공공임대,0.0,1.0,0.0,0.0,760000.0,2042614.0,2974226.0,0.0,1.0,0.0,81.0,1123.0,174.0,77.0,96.0,715.0,742.0,45.0,49.0,406.0,127.19249839432958,37.55771019521943
2022 하남미사 A14블록,Q13,국민임대,1.0,0.0,0.0,0.0,240000.0,1953055.0,3152838.0,0.0,0.0,1.0,81.0,1014.0,151.0,85.0,76.0,802.0,847.0,197.0,250.0,571.0,127.19056215109411,37.57125390235706
2022 하남미사 A14블록,Q13,국민임대,1.0,0.0,0.0,0.0,240000.0,1953055.0,3152838.0,0.0,0.0,1.0,81.0,1014.0,151.0,85.0,76.0,802.0,847.0,197.0,250.0,571.0,127.19056215109411,37.57125390235706
2022 하남미사 A14블록,Q13,국민임대,1.0,0.0,0.0,0.0,160000.0,1953055.0,3152838.0,0.0,0.0,1.0,99.0,1014.0,151.0,85.0,76.0,802.0,847.0,197.0,250.0,571.0,127.19056215109411,37.57125390235706
2022 하남미사 A14블록,Q13,국민임대,1.0,0.0,0.0,0.0,160000.0,1953055.0,3152838.0,0.0,0.0,1.0,99.0,1014.0,151.0,85.0,76.0,802.0,847.0,197.0,250.0,571.0,127.19056215109411,37.57125390235706
2022 하남미사 C3BL 행복주택,Q14,행복주택,0.0,0.0,0.0,1.0,160000.0,1604556.0,2963551.0,0.0,1.0,0.0,99.0,1081.0,183.0,120.0,248.0,1004.0,868.0,56.0,98.0,1582.0,127.1969568167592,37.56348890456289
2022 하남미사 C3BL 행복주택,Q14,행복주택,0.0,0.0,0.0,1.0,160000.0,1604556.0,2963551.0,0.0,1.0,0.0,99.0,1081.0,183.0,120.0,248.0,1004.0,868.0,56.0,98.0,1582.0,127.1969568167592,37.56348890456289
2022 하남미사 C3BL 행복주택,Q14,행복주택,0.0,0.0,0.0,1.0,290000.0,1604556.0,2963551.0,0.0,1.0,0.0,35.0,1081.0,183.0,120.0,248.0,1004.0,868.0,56.0,98.0,1582.0,127.1969568167592,37.56348890456289
2022 하남미사 C3BL 행복주택,Q14,행복주택,0.0,0.0,0.0,1.0,290000.0,1604556.0,2963551.0,0.0,1.0,0.0,35.0,1081.0,183.0,120.0,248.0,1004.0,868.0,56.0,98.0,1582.0,127.1969568167592,37.56348890456289
"2022 하남감일 10단지(10년, 분납)B5블록",Q15,공공임대,0.0,1.0,0.0,0.0,730000.0,976443.0,1069511.0,0.0,1.0,0.0,51.0,168.0,70.0,71.0,65.0,679.0,705.0,47.0,39.0,262.0,127.16171561534672,37.50845749292075
2022 하남감일 1단지(10년공임)A1블록,Q16,공공임대,0.0,1.0,0.0,0.0,550000.0,1678567.0,2556386.0,0.0,0.0,1.0,51.0,193.0,69.0,65.0,61.0,492.0,545.0,62.0,64.0,853.0,127.1507072528768,37.5068996375275
2022 감일 포엠포레아파트,Q17,공공임대,0.0,1.0,0.0,0.0,520000.0,1126582.0,1265901.0,1.0,0.0,0.0,66.0,217.0,71.0,53.0,67.0,773.0,738.0,141.0,159.0,366.0,127.16202554576368,37.512135958902135
2022 하남감일 6단지(행복주택)A6블록,Q18,행복주택,0.0,0.0,0.0,1.0,150000.0,1443921.0,1804492.0,1.0,0.0,0.0,66.0,230.0,72.0,45.0,86.0,326.0,273.0,23.0,24.0,733.0,127.1600562516453,37.51247791325528
2022 하남감일 6단지(행복주택)A6블록,Q18,행복주택,0.0,0.0,0.0,1.0,150000.0,1443921.0,1804492.0,1.0,0.0,0.0,66.0,230.0,72.0,45.0,86.0,326.0,273.0,23.0,24.0,733.0,127.1600562516453,37.51247791325528
2022 하남감일 6단지(행복주택)A6블록,Q18,행복주택,0.0,0.0,0.0,1.0,240000.0,1443921.0,1804492.0,1.0,0.0,0.0,92.0,230.0,72.0,45.0,86.0,326.0,273.0,23.0,24.0,733.0,127.1600562516453,37.51247791325528
2022 하남감일 6단지(행복주택)A6블록,Q18,행복주택,0.0,0.0,0.0,1.0,240000.0,1443921.0,1804492.0,1.0,0.0,0.0,92.0,230.0,72.0,45.0,86.0,326.0,273.0,23.0,24.0,733.0,127.1600562516453,37.51247791325528
"2022 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,160000.0,741260.0,807476.0,0.0,0.0,1.0,92.0,376.0,132.0,16.0,14.0,141.0,120.0,60.0,50.0,819.0,127.1634532964404,37.51163825871581
"2022 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,160000.0,741260.0,807476.0,0.0,0.0,1.0,92.0,376.0,132.0,16.0,14.0,141.0,120.0,60.0,50.0,819.0,127.1634532964404,37.51163825871581
"2022 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,160000.0,741260.0,807476.0,0.0,0.0,1.0,92.0,376.0,132.0,16.0,14.0,141.0,120.0,60.0,50.0,819.0,127.1634532964404,37.51163825871581
"2022 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,240000.0,741260.0,807476.0,0.0,0.0,1.0,92.0,376.0,132.0,16.0,14.0,141.0,120.0,60.0,50.0,819.0,127.1634532964404,37.51163825871581
"2022 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,240000.0,741260.0,807476.0,0.0,0.0,1.0,92.0,376.0,132.0,16.0,14.0,141.0,120.0,60.0,50.0,819.0,127.1634532964404,37.51163825871581
"2022 하남감일 8단지(국민, 영구)A3블록",Q19,국민임대,1.0,0.0,0.0,0.0,240000.0,741260.0,807476.0,0.0,0.0,1.0,92.0,376.0,132.0,16.0,14.0,141.0,120.0,60.0,50.0,819.0,127.1634532964404,37.51163825871581
"2022 하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0.0,0.0,1.0,0.0,70000.0,741260.0,807476.0,0.0,0.0,1.0,69.0,376.0,132.0,12.0,10.0,110.0,93.0,47.0,39.0,819.0,127.1634532964404,37.51163825871581
"2022 하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0.0,0.0,1.0,0.0,70000.0,741260.0,807476.0,0.0,0.0,1.0,69.0,376.0,132.0,12.0,10.0,110.0,93.0,47.0,39.0,819.0,127.1634532964404,37.51163825871581
"2022 하남감일 8단지(국민, 영구)A3블록",Q19,영구임대,0.0,0.0,1.0,0.0,70000.0,741260.0,807476.0,0.0,0.0,1.0,69.0,376.0,132.0,12.0,10.0,110.0,93.0,47.0,39.0,819.0,127.1634532964404,37.51163825871581
,,,,,,,,,,,,,,,,,,,,,,476.8392857,,
